rank,property_id,address,latitude,longitude,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,broker_name,input,property_url,listing_url
53,73057075,"5538 Gordon Ave NW, Cedar Rapids, IA 52405",41.971823,-91.743183,159000,USD,2,3,1401.0 sqft,,173800,1150,0,,FALSE,https://photos.zillowstatic.com/fp/b7dc4a5dcad10bd266f549aa8b868d4c-p_e.jpg,House for sale,Keller Williams Legacy Group,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/5538-Gordon-Ave-NW-Cedar-Rapids-IA-52405/73057075_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
256,2071981343,"758 216th Dr, Ogden, IA 50212",42.038595,-94.016334,239900,USD,2,4,2280.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/2d78e9b2accbdd98245a94d9ed49bd90-p_e.jpg,House for sale,"Nerem & Assoc.,",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/758-216th-Dr-Ogden-IA-50212/2071981343_zpid/,https://www.zillow.com/homes/IA_rb/7_p/
284,124301644,"1612 B Ave NE, Cedar Rapids, IA 52402",41.991555,-91.651832,119500,USD,2,4,1772.0 sqft,,101300,1321,1,,FALSE,https://photos.zillowstatic.com/fp/0c0cc2d198c3d9d2efb40fd5829838f2-p_e.jpg,House for sale,Keller Williams Legacy Group,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1612-B-Ave-NE-Cedar-Rapids-IA-52402/124301644_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
191,73090698,"5932 Sharon Ln NW, Cedar Rapids, IA 52405",41.973611,-91.747418,179500,USD,3,3,2168.0 sqft,,158400,1256,0,,FALSE,https://photos.zillowstatic.com/fp/85365456cbfea877b7e034fa0efbcd4d-p_e.jpg,House for sale,IOWA REALTY,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/5932-Sharon-Ln-NW-Cedar-Rapids-IA-52405/73090698_zpid/,https://www.zillow.com/homes/IA_rb/5_p/
597,846603,"1254 Forest Cir, Clive, IA 50325",41.601095,-93.76263,215000,USD,3,3,1400.0 sqft,,,,2,,FALSE,https://photos.zillowstatic.com/fp/ef3176d59f719d5779ec8fe648110721-p_e.jpg,House for sale,RE/MAX Revolution,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1254-Forest-Cir-Clive-IA-50325/846603_zpid/,https://www.zillow.com/homes/IA_rb/15_p/
426,86951489,"220 Broadway St, Webster City, IA 50595",42.473233,-93.82604,31050,USD,2,3,1243.0 sqft,,137900,1099,1,,FALSE,https://photos.zillowstatic.com/fp/c57421a988237299f24a59f33460535a-p_e.jpg,Foreclosure,Silverado Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/220-Broadway-St-Webster-City-IA-50595/86951489_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
634,93959190,"1214 Northwestern Ave, Ames, IA 50010",42.033817,-93.625415,199900,USD,2,3,1464.0 sqft,,199900,1261,2,,FALSE,https://photos.zillowstatic.com/fp/df0f5d024768c9faa9726c8aecd6134b-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1214-Northwestern-Ave-Ames-IA-50010/93959190_zpid/,https://www.zillow.com/homes/IA_rb/16_p/
61,235277075,"25682 Golden Pond Rd SE, Lone Tree, IA 52755",41.420271,-91.418229,65000,USD,,,,1.25 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/428d775b1e36bea875b4ac5864523e13-p_e.jpg,Lot / Land for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/25682-Golden-Pond-Rd-SE-Lone-Tree-IA-52755/235277075_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
60,76866689,"3385 Lundy Ln, Bettendorf, IA 52722",41.544629,-90.485647,425000,USD,4,4,2732.0 sqft,,332600,2135,0,,FALSE,https://photos.zillowstatic.com/fp/ae23e9770196135c35e2c26a9afbc1b3-p_e.jpg,House for sale,Mel Foster Co. Bettendorf,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3385-Lundy-Ln-Bettendorf-IA-52722/76866689_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
353,93961034,"712 Wilder Blvd, Ames, IA 50014",42.016139,-93.688625,315900,USD,4,4,1823.0 sqft,,315902,1626,1,,FALSE,https://photos.zillowstatic.com/fp/3ef61c51e817e955ee0972837bd52ed5-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/712-Wilder-Blvd-Ames-IA-50014/93961034_zpid/,https://www.zillow.com/homes/IA_rb/9_p/
460,68174714,"3701 Brook Ridge Ct UNIT 508, Des Moines, IA 50317",41.628187,-93.509912,149900,USD,2,2,1264.0 sqft,,149400,1183,1,,FALSE,https://photos.zillowstatic.com/fp/7c05d26716c5f25b7facdec98de9ef5f-p_e.jpg,Townhouse for sale,Gillum Group Real Estate LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3701-Brook-Ridge-Ct-UNIT-508-Des-Moines-IA-50317/68174714_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
70,76858162,"1538 W Pleasant St, Davenport, IA 52804",41.539781,-90.597741,104900,USD,1,2,1008.0 sqft,,84100,850,0,,FALSE,https://photos.zillowstatic.com/fp/e1114d88be7962f2b6687b582b8940b1-p_e.jpg,House for sale,Ruhl&Ruhl REALTORS Davenport,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1538-W-Pleasant-St-Davenport-IA-52804/76858162_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
398,86981240,"617 S 3rd Ave W, Newton, IA 50208",41.697306,-93.060926,185000,USD,2,3,1308.0 sqft,,185000,1099,1,,FALSE,https://photos.zillowstatic.com/fp/01d3098cb0b75397b2ca20604ac8d454-p_e.jpg,House for sale,RE/MAX Concepts,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/617-S-3rd-Ave-W-Newton-IA-50208/86981240_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
276,805129,"3610 38th St, Des Moines, IA 50310",41.628268,-93.668696,277900,USD,3,4,2376.0 sqft,,292600,2299,0,,FALSE,https://photos.zillowstatic.com/fp/7e67e05532cacff02124165d0330fd89-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3610-38th-St-Des-Moines-IA-50310/805129_zpid/,https://www.zillow.com/homes/IA_rb/7_p/
307,76835652,"402 Maple Dr, Treynor, IA 51575",41.226839,-95.600485,250000,USD,3,3,1968.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/c8bedc21b184aa9f158d59ae50cd0c2f-p_e.jpg,House for sale,Menke Auction & Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/402-Maple-Dr-Treynor-IA-51575/76835652_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
144,2067951419,"721 28th Ave, Middle Amana, IA 52307",41.799401,-91.899079,159000,USD,1,3,1016.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/9bc230e73dd6b6d58992cfb290530d32-p_e.jpg,House for sale,SKOGMAN REALTY,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/721-28th-Ave-Middle-Amana-IA-52307/2067951419_zpid/,https://www.zillow.com/homes/IA_rb/4_p/
735,333385693,"202 N Linn St #402, Iowa City, IA 52245",41.663783,-91.531321,620000,USD,2,1,1081.0 sqft,,596200,3760,3,,FALSE,https://photos.zillowstatic.com/fp/ba9ecea156b43cbbfb290a68c60db9e3-p_e.jpg,New construction,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/202-N-Linn-St-402-Iowa-City-IA-52245/333385693_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
385,249908685,"6012 Tulip Ct, Panora, IA 50216",41.729158,-94.431697,190000,USD,,0,,0.61 acres,,,1,,FALSE,https://photos.zillowstatic.com/fp/ad7b1fd4d74b9bf3142260fdb06252a5-p_e.jpg,Lot / Land for sale,Sunset Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/6012-Tulip-Ct-Panora-IA-50216/249908685_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
727,221176672,"104 S Williams St, Wheatland, IA 52777",41.832139,-90.843408,79900,USD,2,2,1038.0 sqft,,75600,698,3,,FALSE,https://photos.zillowstatic.com/fp/43260fed7a2e9ae24c0cfded09c5c455-p_e.jpg,House for sale,Ruhl&Ruhl REALTORS DeWitt,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/104-S-Williams-St-Wheatland-IA-52777/221176672_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
43,76728842,"2208 N 5th St, Clinton, IA 52732",41.870596,-90.186326,89000,USD,,3,1851.0 sqft,,64100,957,0,,FALSE,https://photos.zillowstatic.com/fp/ce3ce288619b195074c06a3f22cf1b50-p_e.jpg,House for sale,Howes & Jefferies REALTORS,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2208-N-5th-St-Clinton-IA-52732/76728842_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
635,117855529,"514 E 2nd St, Webster City, IA 50595",42.469044,-93.804169,47500,USD,1,2,771.0 sqft,,53600,806,2,,FALSE,https://photos.zillowstatic.com/fp/7a2153bc4f9e8e2d32c68bcfa9959411-p_e.jpg,House for sale,Abens Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/514-E-2nd-St-Webster-City-IA-50595/117855529_zpid/,https://www.zillow.com/homes/IA_rb/16_p/
757,87096553,"1112 S Mill St, Decorah, IA 52101",43.291759,-91.791794,155800,USD,2,3,1396.0 sqft,,152200,959,3,,FALSE,https://photos.zillowstatic.com/fp/a4c597df28e259e01ffe2f3764d322db-p_e.jpg,House for sale,Kelly Real Estate Inc,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1112-S-Mill-St-Decorah-IA-52101/87096553_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
359,2067963224,"LOT 4 Twenty Matthews Pass, Bettendorf, IA 52722",,,465000,USD,2,3,2009.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/6910b236b6dd6eaaf59b595270222eed-p_e.jpg,New construction,New Home Sonar LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/LOT-4-Twenty-Matthews-Pass-Bettendorf-IA-52722/2067963224_zpid/,https://www.zillow.com/homes/IA_rb/9_p/
549,2067973046,"1920 Taylor Ave #C, Marshalltown, IA 50158",42.074603,-92.881588,259900,USD,2,2,2800.0 sqft,,,,2,,FALSE,https://photos.zillowstatic.com/fp/d88de5e3e50de94d67765e740b7779fa-p_e.jpg,House for sale,Premier Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1920-Taylor-Ave-C-Marshalltown-IA-50158/2067973046_zpid/,https://www.zillow.com/homes/IA_rb/14_p/
80,2076495603,"2758 O Ave NW #A, Cedar Rapids, IA 52405",41.990916,-91.708404,139950,USD,2,2,1045.0 sqft,,,1034,0,,FALSE,https://photos.zillowstatic.com/fp/1f5dab1c15b5723656b1b8c9a9337dd1-p_e.jpg,Condo for sale,Griffith Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2758-O-Ave-NW-A-Cedar-Rapids-IA-52405/2076495603_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
49,50158095,"2469 Pinard St, Dubuque, IA 52001",42.518281,-90.669479,45000,USD,2,2,1446.0 sqft,,63900,1058,0,,FALSE,https://photos.zillowstatic.com/fp/2871c3fc78b6737c0981617e4cb2ddd3-p_e.jpg,House for sale,EXIT Realty Dubuque,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2469-Pinard-St-Dubuque-IA-52001/50158095_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
437,87113572,"2820 Wall St, Sioux City, IA 51104",42.520183,-96.393019,195000,USD,1,3,1112.0 sqft,,145800,914,1,,FALSE,https://photos.zillowstatic.com/fp/7aca33045348d58c0a2be68503d062e4-p_e.jpg,House for sale,United Real Estate Solutions,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2820-Wall-St-Sioux-City-IA-51104/87113572_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
151,76832751,"13228 385th St, Carson, IA 51525",41.207104,-95.452598,397000,USD,2.5,2,3028.0 sqft,,397003,2504,0,,FALSE,https://photos.zillowstatic.com/fp/f87d4516dfe48617ad64b2c39c575baf-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/13228-385th-St-Carson-IA-51525/76832751_zpid/,https://www.zillow.com/homes/IA_rb/4_p/
789,2067983156,"10017 Powell Ave, Johnston, IA 50131",,,421510,USD,3,4,1509.0 sqft,,,,3,,FALSE,https://photos.zillowstatic.com/fp/40dd867c96bdf5d70bce188ef2c4d640-p_e.jpg,New construction,"EXP Realty, LLC",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/10017-Powell-Ave-Johnston-IA-50131/2067983156_zpid/,https://www.zillow.com/homes/IA_rb/20_p/
219,86918627,"318 E Clay St, Osceola, IA 50213",41.03737,-93.760818,155000,USD,1,3,1540.0 sqft,,85800,1485,0,,FALSE,https://photos.zillowstatic.com/fp/81d05311e7e612df4c87663149a18890-p_e.jpg,House for sale,Goldfinch Realty Group,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/318-E-Clay-St-Osceola-IA-50213/86918627_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
375,86898667,"410 N Shore Dr, Clear Lake, IA 50428",43.139443,-93.386978,299900,USD,5,5,1304.0 sqft,,,,1,,FALSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=43.139443,-93.386978&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=eh_bxLbtp8FLbreQp_vk7uLAju0=",Multi-family home for sale,"Hunziker & Associates, Inc.",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/410-N-Shore-Dr-Clear-Lake-IA-50428/86898667_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
553,76780042,"624 W 1st St, Monticello, IA 52310",42.238282,-91.197422,140000,USD,3,4,2502.0 sqft,,149800,1307,2,,FALSE,https://photos.zillowstatic.com/fp/469426c0d525c2e37b970c4a407c7f20-p_e.jpg,House for sale,"HCH REAL ESTATE, INC.",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/624-W-1st-St-Monticello-IA-52310/76780042_zpid/,https://www.zillow.com/homes/IA_rb/14_p/
768,93833396,"905 Conn St, Parkersburg, IA 50665",42.56976,-92.782895,189900,USD,2,2,1344.0 sqft,,184600,975,3,,FALSE,https://photos.zillowstatic.com/fp/9119766eaca00f99d96abb1702907fca-p_e.jpg,House for sale,Schuck Realty Company,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/905-Conn-St-Parkersburg-IA-50665/93833396_zpid/,https://www.zillow.com/homes/IA_rb/20_p/
187,767640,"3020 Rhett Cir, Des Moines, IA 50321",41.555888,-93.658929,425000,USD,4,4,2631.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/4a25f87032b2ec98847f02ff0fe25257-p_e.jpg,House for sale,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3020-Rhett-Cir-Des-Moines-IA-50321/767640_zpid/,https://www.zillow.com/homes/IA_rb/5_p/
756,87045511,"2507 6th St, Emmetsburg, IA 50536",43.114867,-94.68357,145000,USD,2,3,1379.0 sqft,,141800,969,3,,FALSE,https://photos.zillowstatic.com/fp/1c1aaaf2fc1fc29745e4f3b84f842e63-p_e.jpg,House for sale,Farmers National Company,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2507-6th-St-Emmetsburg-IA-50536/87045511_zpid/,https://www.zillow.com/homes/IA_rb/19_p/
697,93932313,"581 Ash St, Ocheyedan, IA 51354",43.413684,-95.531216,238000,USD,3,3,1832.0 sqft,,130500,1200,3,,FALSE,https://photos.zillowstatic.com/fp/00d7b1708328701beef5f2def27f882d-p_e.jpg,House for sale,Klaassen Realty - Sibley,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/581-Ash-St-Ocheyedan-IA-51354/93932313_zpid/,https://www.zillow.com/homes/IA_rb/18_p/
465,118119915,"710 S 5th St, Knoxville, IA 50138",41.313055,-93.094408,148500,USD,1,3,1120.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/128660434494155327b3c92940992f82-p_e.jpg,House for sale,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/710-S-5th-St-Knoxville-IA-50138/118119915_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
388,767711,"3300 SW 33rd St, Des Moines, IA 50321",41.55411,-93.662514,483000,USD,3,4,2325.0 sqft,,415200,2238,1,,FALSE,https://photos.zillowstatic.com/fp/a51b17ac586fdc71ee9db8941f728328-p_e.jpg,House for sale,Iowa Realty Waukee,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3300-SW-33rd-St-Des-Moines-IA-50321/767711_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
19,2067943141,"180 Saint At Ave, Ogden, IA 50212",,,,USD,,,,117 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/603393b2e6582c562ad58bf81420cf38-p_e.jpg,Auction,Hertz Real Estate Services,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/180-Saint-At-Ave-Ogden-IA-50212/2067943141_zpid/,https://www.zillow.com/homes/IA_rb/
703,125377888,"1102 Broadway St, Audubon, IA 50025",41.72335,-94.921245,15870,USD,1,2,1000.0 sqft,,75800,795,3,,FALSE,https://photos.zillowstatic.com/fp/4eca3900443fab3f5dd5b5e5a6d96191-p_e.jpg,Foreclosure,Silverado Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1102-Broadway-St-Audubon-IA-50025/125377888_zpid/,https://www.zillow.com/homes/IA_rb/18_p/
220,86972402,"647 E Adams St, Marengo, IA 52301",41.795256,-92.062337,35000,USD,2,3,1104.0 sqft,,50900,991,0,,FALSE,https://photos.zillowstatic.com/fp/ae83826810205cd140c1d9a83a2c1793-p_e.jpg,House for sale,COLDWELL BANKER HEDGES,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/647-E-Adams-St-Marengo-IA-52301/86972402_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
137,792616,"1903 23rd St, Des Moines, IA 50310",41.611559,-93.64776,69000,USD,1,2,678.0 sqft,,61100,1066,0,,FALSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=41.611559,-93.64776&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=sok79KuCitE9kVC2TW_BPMkvX-4=",House for sale,RE/MAX Concepts,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1903-23rd-St-Des-Moines-IA-50310/792616_zpid/,https://www.zillow.com/homes/IA_rb/4_p/
405,123315229,"801 4th St, Griswold, IA 51535",41.234027,-95.138508,83000,USD,1,3,1068.0 sqft,,62700,850,1,,FALSE,https://photos.zillowstatic.com/fp/a192eb30cdf5849d7b235edee1e3377f-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/801-4th-St-Griswold-IA-51535/123315229_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
425,93938111,"4130 Fillmore Ln, Davenport, IA 52806",41.563461,-90.594556,210000,USD,3,4,1909.0 sqft,,202500,1465,1,,FALSE,https://photos.zillowstatic.com/fp/d87c4c8c39f58e558543d5f8ccec145e-p_e.jpg,House for sale,Mel Foster Co. Bettendorf,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/4130-Fillmore-Ln-Davenport-IA-52806/93938111_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
103,211390030,"924 Helen St, Sioux City, IA 51105",42.500445,-96.369568,79950,USD,1,3,1064.0 sqft,,86700,1176,0,,FALSE,https://photos.zillowstatic.com/fp/3695219639bbf6d5f0070c610289e641-p_e.jpg,House for sale,Coldwell Banker Associated Brokers,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/924-Helen-St-Sioux-City-IA-51105/211390030_zpid/,https://www.zillow.com/homes/IA_rb/3_p/
233,2069398696,"5699 Walnut Ridge Dr, Des Moines, IA 50317",41.622617,-93.510221,63000,USD,,0,,"10,769 sqft",,,0,,FALSE,https://photos.zillowstatic.com/fp/0be4ccd22d5a92ed539d4d13a0c8f721-p_e.jpg,Lot / Land for sale,Pennie Carroll & Associates,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/5699-Walnut-Ridge-Dr-Des-Moines-IA-50317/2069398696_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
387,2067957958,"0 E Church St, Panora, IA 50216",41.690496,-94.363946,8000,USD,,0,,"9,801 sqft",,,1,,FALSE,https://photos.zillowstatic.com/fp/8833d7cd408eef11ce1b8b43d2b5da78-p_e.jpg,Lot / Land for sale,Sunset Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/0-E-Church-St-Panora-IA-50216/2067957958_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
528,76640989,"3517 Monticello Ave, Waterloo, IA 50701",42.464486,-92.378851,219900,USD,2,3,2230.0 sqft,,202800,1170,2,,FALSE,https://photos.zillowstatic.com/fp/18440e276cb617493dc571849f849991-p_e.jpg,Coming soon,Amy Wienands Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3517-Monticello-Ave-Waterloo-IA-50701/76640989_zpid/,https://www.zillow.com/homes/IA_rb/14_p/
626,122794918,"506 N Richland St, Richland, IA 52585",41.188971,-91.994106,74500,USD,2,2,2100.0 sqft,,96600,691,2,,FALSE,https://photos.zillowstatic.com/fp/50fc8dbae0a2b94718cfcc3476760631-p_e.jpg,House for sale,Fairfield Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/506-N-Richland-St-Richland-IA-52585/122794918_zpid/,https://www.zillow.com/homes/IA_rb/16_p/
685,76686263,"25631 Sinclair Ave, Allison, IA 50602",42.677476,-92.732449,125000,USD,2,3,1848.0 sqft,4.96 acres,,571,3,,FALSE,https://photos.zillowstatic.com/fp/dc9b45edfa5dc88a141bbe2e68db3fb7-p_e.jpg,Lot / Land for sale,Century 21 Signature Real Estate - Cedar Falls,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/25631-Sinclair-Ave-Allison-IA-50602/76686263_zpid/,https://www.zillow.com/homes/IA_rb/18_p/
132,2067951225,"1136 Tamarack Trl, Iowa City, IA 52245",41.67553,-91.493475,749900,USD,3,4,3115.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/5d4aa9f88fd9c535d63caba471e64e11-p_e.jpg,New construction,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1136-Tamarack-Trl-Iowa-City-IA-52245/2067951225_zpid/,https://www.zillow.com/homes/IA_rb/4_p/
138,86944439,"305 Foote St, Sidney, IA 51652",40.744055,-95.648593,180000,USD,1,4,1785.0 sqft,,175989,1500,0,,FALSE,https://photos.zillowstatic.com/fp/3d15302070ab7fe1955c0509e93e2274-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/305-Foote-St-Sidney-IA-51652/86944439_zpid/,https://www.zillow.com/homes/IA_rb/4_p/
788,2067982936,"10025 Powell Ave, Johnston, IA 50131",,,401400,USD,3,4,2075.0 sqft,,,,3,,FALSE,https://photos.zillowstatic.com/fp/475725de6351ac1b74d645e56e48ba24-p_e.jpg,New construction,"EXP Realty, LLC",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/10025-Powell-Ave-Johnston-IA-50131/2067982936_zpid/,https://www.zillow.com/homes/IA_rb/20_p/
365,833185,"1314 NW Beechwood St, Ankeny, IA 50023",41.743183,-93.630228,255000,USD,3,4,1097.0 sqft,,161100,1500,1,,FALSE,https://photos.zillowstatic.com/fp/4aaba4f22ce81b45978c7bd9644bd5f3-p_e.jpg,House for sale,RE/MAX Concepts,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1314-NW-Beechwood-St-Ankeny-IA-50023/833185_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
453,93856177,"102 S Walnut St, Winfield, IA 52659",41.128513,-91.436917,89900,USD,2,3,1844.0 sqft,,111000,940,1,,FALSE,https://photos.zillowstatic.com/fp/6a0427e1decf301c3fe309d56323ba2c-p_e.jpg,House for sale,RE/MAX Real Estate Specialists,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/102-S-Walnut-St-Winfield-IA-52659/93856177_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
48,87102774,"1695 170th St, Sioux City, IA 51106",42.46144,-96.273463,465000,USD,4,4,1594.0 sqft,,492900,1808,0,,FALSE,https://photos.zillowstatic.com/fp/33b9dcfccf6f9b5d8da8df1ef7240d7d-p_e.jpg,House for sale,Keller Williams Siouxland,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1695-170th-St-Sioux-City-IA-51106/87102774_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
287,2067955029,"3820 Sue Ln NW, Cedar Rapids, IA 52405",41.970893,-91.722545,239000,USD,3,3,1764.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/f15d85afee4158ab19d07c3bb1eaa390-p_e.jpg,House for sale,RUHL & RUHL REALTORS&#xAE;,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/3820-Sue-Ln-NW-Cedar-Rapids-IA-52405/2067955029_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
533,221171438,"129 Obrian St, Goose Lake, IA 52750",41.966065,-90.384503,160000,USD,2,4,1525.0 sqft,,129700,999,2,,FALSE,https://photos.zillowstatic.com/fp/5cea535eded7a488d5e8f2869e75a8d1-p_e.jpg,House for sale,Realty One Group Opening Doors,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/129-Obrian-St-Goose-Lake-IA-52750/221171438_zpid/,https://www.zillow.com/homes/IA_rb/14_p/
428,247355834,"1082 Adare Pass, Marion, IA 52302",42.074623,-91.621233,399950,USD,2,3,1752.0 sqft,,384000,1868,1,,FALSE,https://photos.zillowstatic.com/fp/ce47758383eae61d4c715e6dd6eb3c05-p_e.jpg,House for sale,COLDWELL BANKER HEDGES CORRIDOR,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1082-Adare-Pass-Marion-IA-52302/247355834_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
286,76729893,"2603 N 3rd St, Clinton, IA 52732",41.875917,-90.182214,32000,USD,1,2,844.0 sqft,,68800,771,1,,FALSE,https://photos.zillowstatic.com/fp/ffa9040403b7856c8993884a7fcd7d26-p_e.jpg,House for sale,RE/MAX Elite CC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/2603-N-3rd-St-Clinton-IA-52732/76729893_zpid/,https://www.zillow.com/homes/IA_rb/8_p/
